N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
64,8,0.09,10,0.7,1.5,27,0.345565749,0.079510703,0.327217125,0.247706422,3.02827381
32,4,0.12,10,0.9,1.75,9,0.461538462,0.076923077,0.230769231,0.230769231,2.666666667
48,8,0.1,0.1,0.7,1,9,0.25,0.25,0.45,0.05,2.033333333
64,2,0.1,1,0.2,0.5,8,0.5,0.125,0.0625,0.3125,3.5
32,8,0.13,0.1,0.2,1.75,21,0.276923077,0.112820513,0.312820513,0.297435897,3.148809524
32,6,0.11,2,0.2,1,11,0.307692308,0.038461538,0.269230769,0.384615385,1.833333333
24,8,0.11,0.1,0.9,1,4,0.333333333,0.333333333,0.333333333,0,1.5
64,6,0.12,0.5,0.4,0.5,2,NA,NA,NA,NA,0
24,2,0.11,1,0.1,1,12,0.333333333,0.196969697,0.227272727,0.242424242,2.5
24,2,0.11,2,0.7,0.75,3,0,0,0,1,1
24,6,0.12,2,0.8,0.25,1,NA,NA,NA,NA,0
64,6,0.11,10,0.6,0.75,7,0.454545455,0,0.181818182,0.363636364,2.5
16,2,0.09,0.5,0.4,1.25,7,0.3,0,0.1,0.6,2
16,8,0.12,1,0.3,1.5,5,0,0,0.5,0.5,1
64,6,0.1,1,0.3,1.25,23,0.347560976,0.100609756,0.31097561,0.240853659,3.588761161
64,6,0.12,10,0.9,1.25,7,0.315789474,0.263157895,0.157894737,0.263157895,2.5625
64,4,0.1,2,0.6,1.75,42,0.343110505,0.090723056,0.2946794,0.27148704,3.961138117
24,2,0.09,0.1,0.5,0.75,4,0,0,1,0,1
24,8,0.09,0.1,0.8,1.75,4,NA,NA,NA,NA,1
16,4,0.13,2,0.9,0.75,1,NA,NA,NA,NA,0
16,6,0.12,10,0.8,1.25,6,0.5,0,0.25,0.25,2
16,6,0.1,0.1,0.8,1,4,0,0,1,0,1
48,8,0.11,10,0.9,1.5,5,0,0,1,0,1
24,8,0.11,1,0.9,1.75,12,0.260869565,0.195652174,0.282608696,0.260869565,2.5
48,6,0.13,0.1,0.4,1.75,26,0.337349398,0.101204819,0.303614458,0.257831325,3.968923611
64,6,0.13,1,0.9,1.75,17,0.214723926,0.122699387,0.398773006,0.263803681,2.470833333
24,8,0.09,10,0.5,2,16,0.306451613,0.032258065,0.403225806,0.258064516,2.42962963
48,2,0.13,0.1,0.5,0.5,0,NA,NA,NA,NA,-1
48,2,0.13,0.1,0.7,0.75,6,0.25,0,0.25,0.5,1.5
64,2,0.09,1,0.9,1.75,14,0.305882353,0.129411765,0.235294118,0.329411765,3.8125
24,6,0.09,2,0.9,0.25,0,NA,NA,NA,NA,-1
16,4,0.1,2,0.6,1,5,0.333333333,0.333333333,0.333333333,0,1.5
48,4,0.12,1,0.2,1.75,29,0.277985075,0.095149254,0.304104478,0.322761194,3.283333333
64,8,0.12,0.5,0.6,2,32,0.293820933,0.131147541,0.387137453,0.187894073,3.199359752
24,6,0.1,1,0.4,1.25,6,0,0,1,0,1
16,6,0.13,1,0.7,0.25,0,NA,NA,NA,NA,-1
64,8,0.13,1,0.2,1.25,44,0.307819383,0.102422907,0.294052863,0.295704846,3.820034459
64,2,0.09,10,0.4,1,4,0,0,0,1,1
16,2,0.1,0.1,0.4,1.25,7,0.333333333,0.166666667,0,0.5,3
48,2,0.11,2,0.2,1.25,17,0.319444444,0.194444444,0.194444444,0.291666667,3.493055556
24,8,0.12,0.1,0.2,1.75,16,0.340425532,0.085106383,0.340425532,0.234042553,2.25
32,2,0.12,2,0.7,2,12,0.384615385,0,0.153846154,0.461538462,2.75
24,4,0.09,0.5,0.4,1.75,7,0.666666667,0.333333333,0,0,2.5
64,8,0.11,0.1,0.1,0.5,23,0.398406375,0.079681275,0.28685259,0.235059761,4.687934028
48,2,0.11,2,0.4,1,20,0.34351145,0.061068702,0.213740458,0.381679389,3.025462963
16,4,0.1,0.1,0.2,0.25,4,0,0,1,0,1
64,6,0.12,0.5,0.3,1,18,0.295081967,0.081967213,0.344262295,0.278688525,3.203703704
16,8,0.09,10,0.2,1.5,6,1,0,0,0,2
32,6,0.1,0.5,0.2,0.5,14,0.144736842,0.144736842,0.368421053,0.342105263,2.375
48,6,0.1,0.5,0.4,1,14,0.358490566,0.018867925,0.245283019,0.377358491,2.666666667
16,4,0.09,0.5,0.7,2,3,NA,NA,NA,NA,1
32,8,0.13,1,0.7,0.75,11,0.071428571,0.142857143,0.452380952,0.333333333,1.5
32,8,0.12,2,0.1,0.25,12,0.259259259,0.111111111,0.333333333,0.296296296,1.75
64,4,0.09,0.5,0.3,2,27,0.390572391,0.084175084,0.235690236,0.28956229,3.993832672
48,2,0.13,0.1,0.7,0.75,0,NA,NA,NA,NA,-1
32,8,0.11,0.5,0.1,0.25,12,0.275,0.175,0.4,0.15,1.825
64,2,0.1,10,0.2,1.5,34,0.380681818,0.081439394,0.251893939,0.285984848,5.558084284
24,2,0.1,2,0.4,1,1,NA,NA,NA,NA,0
64,4,0.13,0.5,0.9,1,15,0.243055556,0.222222222,0.222222222,0.3125,2.833333333
64,2,0.1,0.5,0.6,0.25,0,NA,NA,NA,NA,-1
48,4,0.1,1,0.5,0.75,9,0.413793103,0.137931034,0.24137931,0.206896552,2.75
32,6,0.13,2,0.2,1,16,0.37007874,0.094488189,0.307086614,0.228346457,3.294444444
24,6,0.1,10,0.3,0.25,2,NA,NA,NA,NA,1
24,4,0.12,0.1,0.2,0.75,8,0.2,0,0,0.8,2
64,2,0.09,1,0.8,1.75,13,0.207792208,0.142857143,0.38961039,0.25974026,2.777777778
24,4,0.13,10,0.1,0.75,7,0.25,0,0.25,0.5,2.5
24,6,0.1,1,0.9,0.75,6,0,0,0,1,1
64,4,0.11,0.1,0.4,0.25,4,0.666666667,0,0.333333333,0,2
48,2,0.1,0.1,0.8,1.75,17,0.317365269,0.185628743,0.245508982,0.251497006,3.736111111
16,6,0.12,10,0.5,0.5,2,NA,NA,NA,NA,0
32,8,0.1,1,0.7,2,10,0.451612903,0.032258065,0.322580645,0.193548387,3.666666667
16,6,0.1,0.5,0.8,2,8,0,0.25,0.75,0,1.333333333
64,4,0.12,10,0.4,1.75,33,0.333333333,0.096866097,0.303418803,0.266381766,3.5
32,8,0.13,10,0.1,2,23,0.214285714,0.096153846,0.321428571,0.368131868,2.432312925
32,8,0.12,1,0.1,1.5,17,0.31147541,0.049180328,0.229508197,0.409836066,3.083333333
48,2,0.1,0.5,0.2,1,14,0.5,0.05,0.15,0.3,4.25
24,8,0.09,1,0.7,1.5,5,NA,NA,NA,NA,1
16,8,0.09,1,0.4,0.5,1,NA,NA,NA,NA,0
16,2,0.1,10,0.2,0.25,0,NA,NA,NA,NA,-1
48,2,0.09,0.5,0.6,0.25,0,NA,NA,NA,NA,-1
64,4,0.12,10,0.7,1.75,19,0.373134328,0.059701493,0.253731343,0.313432836,3.125
24,8,0.13,2,0.7,1.25,7,0.333333333,0,0,0.666666667,2
24,6,0.12,0.5,0.3,1.25,5,0.333333333,0,0.333333333,0.333333333,2
48,4,0.12,0.1,0.7,2,18,0.379032258,0.088709677,0.258064516,0.274193548,4.444444444
48,4,0.1,2,0.9,1.5,11,0.358490566,0.113207547,0.264150943,0.264150943,2.2
64,6,0.12,1,0.6,1.25,30,0.325490196,0.096078431,0.280392157,0.298039216,4.266666667
32,4,0.09,0.5,0.7,0.25,1,NA,NA,NA,NA,0
48,8,0.13,0.5,0.9,2,31,0.279552716,0.092651757,0.362619808,0.265175719,3.224674824
48,2,0.1,0.5,0.3,0.75,9,0.387096774,0.225806452,0.161290323,0.225806452,2.666666667
48,8,0.13,0.1,0.6,0.75,7,0.2,0.1,0.4,0.3,1.666666667
48,8,0.11,2,0.2,1.5,31,0.302608696,0.090434783,0.306086957,0.300869565,3.634567901
32,6,0.11,0.5,0.6,1,11,0.357142857,0,0.214285714,0.428571429,2
48,2,0.11,10,0.6,1.75,23,0.311557789,0.130653266,0.286432161,0.271356784,3.75
24,8,0.13,0.5,0.1,0.25,5,NA,NA,NA,NA,1
64,6,0.12,1,0.7,1,13,0.393939394,0.090909091,0.257575758,0.257575758,3
32,2,0.13,0.1,0.1,0.75,9,0.275862069,0.172413793,0.310344828,0.24137931,3.5
64,6,0.13,1,0.5,0.5,12,0.256410256,0.153846154,0.282051282,0.307692308,2.166666667
24,2,0.1,10,0.7,0.25,3,0,0,0,1,1
32,2,0.1,2,0.4,1,4,1,0,0,0,2
64,4,0.09,1,0.1,1,25,0.23476298,0.167042889,0.311512415,0.286681716,3.25
48,4,0.1,0.1,0.9,1.25,2,NA,NA,NA,NA,0
48,8,0.12,10,0.9,1,5,0,0.25,0.25,0.5,1.5
24,8,0.13,0.1,0.3,1,8,0.4,0,0.6,0,2
64,6,0.13,1,0.4,0.5,8,0.315789474,0.157894737,0.105263158,0.421052632,2.5
64,6,0.09,0.1,0.8,0.5,4,NA,NA,NA,NA,0
64,6,0.13,2,0.1,1.75,52,0.288299532,0.112324493,0.361934477,0.237441498,4.052886161
24,6,0.09,2,0.9,1.75,4,1,0,0,0,2
64,6,0.13,0.5,0.8,0.75,28,0.34017094,0.105982906,0.273504274,0.28034188,3.631947545
64,8,0.13,2,0.2,0.75,29,0.304132231,0.12231405,0.297520661,0.276033058,3.442195216
32,8,0.11,2,0.5,0.5,8,0.111111111,0,0.555555556,0.333333333,1.5
24,2,0.13,1,0.9,1.75,8,0.692307692,0.076923077,0.076923077,0.153846154,4.5
48,4,0.11,0.5,0.8,1.25,7,0.333333333,0.166666667,0.277777778,0.222222222,2.111111111
16,4,0.12,0.1,0.1,1,5,0,0,0.5,0.5,1
32,8,0.09,0.1,0.1,1.25,21,0.251396648,0.055865922,0.379888268,0.312849162,2.361111111
48,4,0.09,0.5,0.1,1.75,28,0.284023669,0.085798817,0.269230769,0.360946746,3.65625
48,4,0.09,1,0.5,2,23,0.294871795,0.102564103,0.222222222,0.38034188,3.185185185
24,6,0.13,10,0.6,0.75,2,NA,NA,NA,NA,0
48,2,0.09,2,0.6,0.5,2,NA,NA,NA,NA,1
64,6,0.1,0.5,0.2,1.25,36,0.308988764,0.098876404,0.284269663,0.307865169,3.484753788
16,2,0.12,0.1,0.7,0.75,0,NA,NA,NA,NA,-1
64,8,0.13,10,0.9,1,7,0.5,0.0625,0.1875,0.25,2.5
64,2,0.11,0.1,0.2,2,28,0.367303609,0.087048832,0.276008493,0.269639066,5.665581597
16,6,0.09,2,0.5,2,12,0.160714286,0.125,0.446428571,0.267857143,2
32,8,0.13,2,0.6,1.25,8,0.25,0.142857143,0.357142857,0.25,2.25
32,6,0.1,10,0.2,2,23,0.225092251,0.070110701,0.287822878,0.41697417,2.333333333
24,8,0.09,1,0.6,1.75,12,0.333333333,0.095238095,0.285714286,0.285714286,2.25
48,8,0.11,0.1,0.2,0.75,12,0.404255319,0.14893617,0.255319149,0.191489362,2.766666667
48,6,0.09,0.5,0.2,1,15,0.292682927,0.085365854,0.256097561,0.365853659,2.722222222
32,6,0.09,2,0.8,1,4,NA,NA,NA,NA,1
48,2,0.12,1,0.3,0.75,7,0.25,0.28125,0.25,0.21875,2.208333333
16,6,0.13,1,0.6,0.5,2,NA,NA,NA,NA,0
48,4,0.13,0.5,0.7,0.25,2,NA,NA,NA,NA,1
16,8,0.12,2,0.6,1.75,11,0.051282051,0,0.358974359,0.58974359,1.5
32,2,0.11,2,0.1,1.5,16,0.425,0.0625,0.2125,0.3,3.770833333
32,2,0.13,0.1,0.6,0.5,6,0.5,0.1,0.1,0.3,2.5
64,6,0.09,0.5,0.2,1.5,44,0.299107143,0.081845238,0.34672619,0.272321429,4.34801106
64,8,0.12,0.1,0.2,1.25,33,0.254736842,0.118947368,0.313684211,0.312631579,3.044791667
16,6,0.12,10,0.7,0.5,3,0,0,1,0,1
16,2,0.11,2,0.9,0.75,0,NA,NA,NA,NA,-1
24,8,0.11,0.5,0.8,0.75,8,0.055555556,0.111111111,0.444444444,0.388888889,1.25
32,8,0.09,0.5,0.8,0.75,3,NA,NA,NA,NA,1
48,2,0.13,1,0.6,1.5,22,0.358166189,0.146131805,0.223495702,0.272206304,4.677595486
16,4,0.11,0.1,0.4,1.75,9,0.357142857,0,0.285714286,0.357142857,2
32,6,0.09,1,0.4,1.75,19,0.415730337,0.06741573,0.280898876,0.235955056,4.415
32,2,0.12,2,0.8,2,7,0.545454545,0.090909091,0.272727273,0.090909091,2.5
24,4,0.1,1,0.4,0.75,5,0.4,0.2,0.4,0,2
64,6,0.1,2,0.8,1.5,20,0.264,0.144,0.288,0.304,2.869047619
16,6,0.11,1,0.2,1,5,0.75,0,0.25,0,3
24,8,0.13,0.5,0.9,0.25,0,NA,NA,NA,NA,-1
24,8,0.11,0.1,0.8,1,4,NA,NA,NA,NA,1
24,8,0.1,0.1,0.9,0.5,5,0,0,0,1,1
32,6,0.09,1,0.5,1.25,6,0.555555556,0.222222222,0.111111111,0.111111111,2.625
32,4,0.13,10,0.7,0.75,4,0,0,0.5,0.5,1
32,8,0.11,0.1,0.5,0.25,2,NA,NA,NA,NA,1
64,4,0.11,0.5,0.5,1.25,19,0.439759036,0.06626506,0.222891566,0.271084337,3.833333333
32,8,0.12,0.5,0.8,1.5,9,0.444444444,0,0.277777778,0.277777778,2
24,4,0.09,10,0.7,0.5,6,0.3,0.1,0.5,0.1,1.666666667
16,2,0.11,0.5,0.5,1.75,6,0.363636364,0.363636364,0.181818182,0.090909091,2.333333333
64,6,0.12,10,0.2,0.25,3,NA,NA,NA,NA,0
48,2,0.13,1,0.9,1.75,7,0.5,0,0.333333333,0.166666667,2
48,2,0.09,0.5,0.5,1.25,0,NA,NA,NA,NA,-1
16,6,0.1,10,0.2,1.5,11,0.230769231,0.096153846,0.365384615,0.307692308,2
24,2,0.1,0.1,0.8,1.25,3,0,0,0,1,1
16,8,0.12,1,0.5,0.25,1,NA,NA,NA,NA,0
16,4,0.11,0.5,0.3,0.25,4,NA,NA,NA,NA,0
64,4,0.1,0.5,0.8,1.25,20,0.372881356,0.06779661,0.276836158,0.282485876,3.409375
32,2,0.11,0.1,0.7,1.75,12,0.233766234,0.142857143,0.311688312,0.311688312,3.016666667
24,4,0.13,2,0.1,0.5,4,0.666666667,0.333333333,0,0,2.5
64,2,0.11,2,0.1,1.5,32,0.368338558,0.10031348,0.275862069,0.255485893,5.232486111
24,8,0.12,10,0.2,1.25,8,0.375,0.125,0.5,0,1.666666667
64,2,0.13,10,0.5,2,33,0.311557789,0.119765494,0.32998325,0.238693467,3.821223256
64,8,0.13,10,0.2,2,37,0.340085288,0.116204691,0.232409382,0.31130064,4.380353009
16,2,0.09,10,0.8,1.25,1,NA,NA,NA,NA,0
64,6,0.1,0.5,0.1,0.5,8,0.4,0.066666667,0.2,0.333333333,2.25
48,8,0.09,2,0.2,1.5,28,0.324808184,0.089514066,0.335038363,0.250639386,3.012345679
64,6,0.09,2,0.8,0.5,0,NA,NA,NA,NA,-1
64,2,0.11,2,0.4,0.25,4,1,0,0,0,2
16,2,0.1,0.5,0.4,0.25,2,NA,NA,NA,NA,1
16,2,0.12,0.5,0.9,1.75,1,NA,NA,NA,NA,0
16,6,0.11,0.1,0.8,1.25,2,NA,NA,NA,NA,1
24,4,0.1,0.1,0.7,1.75,3,NA,NA,NA,NA,0
32,6,0.12,0.1,0.5,0.75,7,0.272727273,0,0.545454545,0.181818182,2
16,6,0.11,2,0.5,1.5,7,0.6,0.2,0.2,0,2.25
48,4,0.1,0.5,0.9,1.75,16,0.255813953,0.162790698,0.220930233,0.360465116,3
64,4,0.12,2,0.8,0.25,0,NA,NA,NA,NA,-1
48,8,0.12,0.5,0.2,2,28,0.271084337,0.130522088,0.246987952,0.351405622,3.887152778
16,2,0.1,2,0.8,1,0,NA,NA,NA,NA,-1
64,6,0.1,10,0.4,0.75,14,0.340909091,0.068181818,0.25,0.340909091,2.583333333
32,8,0.11,2,0.4,1.75,12,0.178571429,0,0.464285714,0.357142857,2
16,6,0.12,0.1,0.5,0.5,3,NA,NA,NA,NA,0
16,4,0.1,0.5,0.9,1.5,5,0,0,0.5,0.5,1
64,2,0.11,2,0.6,0.75,1,NA,NA,NA,NA,0
64,4,0.12,0.5,0.7,1.25,18,0.307189542,0.117647059,0.307189542,0.267973856,3.033333333
24,8,0.11,0.1,0.8,1.25,8,0.333333333,0.166666667,0.25,0.25,2.333333333
48,8,0.1,1,0.7,0.5,3,0,0,1,0,1
48,2,0.09,2,0.3,0.5,2,NA,NA,NA,NA,1
64,4,0.11,0.5,0.2,1.5,41,0.225958305,0.104909213,0.324142569,0.344989913,3.966666667
48,6,0.1,1,0.8,0.25,1,NA,NA,NA,NA,0
24,4,0.13,0.5,0.9,2,16,0.394230769,0.105769231,0.230769231,0.269230769,3.218888889
48,6,0.1,0.1,0.5,0.75,17,0.347826087,0.119565217,0.239130435,0.293478261,3.020833333
24,2,0.13,2,0.8,1,2,NA,NA,NA,NA,1
32,2,0.12,1,0.3,0.75,2,NA,NA,NA,NA,1
48,6,0.09,10,0.2,0.75,11,0.379310345,0.068965517,0.24137931,0.310344828,3.166666667
24,6,0.13,0.5,0.8,1,3,NA,NA,NA,NA,1
24,4,0.13,10,0.5,1,2,NA,NA,NA,NA,1
24,2,0.1,0.1,0.6,1.25,7,0.307692308,0.076923077,0.230769231,0.384615385,2
24,2,0.12,0.5,0.9,1.75,8,0.4,0.1,0,0.5,3
64,2,0.11,0.5,0.4,0.5,3,0,1,0,0,1.5
48,8,0.1,1,0.8,0.75,4,NA,NA,NA,NA,1
32,2,0.09,0.5,0.9,1.25,11,0.411764706,0.088235294,0.264705882,0.235294118,4
48,8,0.09,1,0.2,1.5,27,0.255411255,0.060606061,0.303030303,0.380952381,3.208333333
64,4,0.12,2,0.9,0.25,1,NA,NA,NA,NA,0
48,4,0.1,1,0.8,1.5,10,0.555555556,0,0.277777778,0.166666667,3.666666667
64,2,0.1,1,0.8,0.5,0,NA,NA,NA,NA,-1
32,8,0.13,0.5,0.3,0.75,9,0.466666667,0,0.266666667,0.266666667,2
24,4,0.11,10,0.9,0.25,2,NA,NA,NA,NA,0
64,6,0.09,0.5,0.3,1.25,24,0.319587629,0.092783505,0.293814433,0.293814433,3.486111111
16,2,0.12,0.1,0.6,1.75,2,NA,NA,NA,NA,1
24,6,0.12,0.5,0.5,1.25,12,0.368421053,0.105263158,0.210526316,0.315789474,2.833333333
48,8,0.13,10,0.8,0.5,2,NA,NA,NA,NA,0
64,4,0.1,10,0.1,0.5,0,NA,NA,NA,NA,-1
48,8,0.12,10,0.1,0.75,21,0.358974359,0.068376068,0.299145299,0.273504274,4.4
24,6,0.13,0.5,0.5,1.5,9,0.388888889,0.055555556,0.222222222,0.333333333,2.166666667
24,8,0.1,0.1,0.4,1.75,14,0.206349206,0.095238095,0.380952381,0.317460317,1.791666667
16,8,0.09,10,0.1,2,9,0,0,0.8,0.2,1
32,2,0.12,0.5,0.8,0.5,0,NA,NA,NA,NA,-1
16,8,0.11,10,0.8,0.25,0,NA,NA,NA,NA,-1
32,4,0.11,1,0.3,0.25,4,0.5,0,0,0.5,2
64,4,0.12,0.5,0.4,0.75,14,0.339622642,0.150943396,0.283018868,0.226415094,4.083333333
24,8,0.1,2,0.2,1.5,14,0.254545455,0.090909091,0.418181818,0.236363636,2.333333333
48,4,0.12,0.1,0.3,0.25,4,0.5,0,0,0.5,2
16,2,0.11,0.1,0.9,1.75,5,0.125,0.375,0.125,0.375,2
48,2,0.11,10,0.9,1,4,0.5,0,0,0.5,2
16,6,0.13,0.1,0.4,1.75,6,0,0,0.666666667,0.333333333,1
16,4,0.1,10,0.5,1,1,NA,NA,NA,NA,0
48,8,0.1,1,0.6,1.25,21,0.296511628,0.110465116,0.296511628,0.296511628,2.759259259
48,6,0.11,1,0.7,1.75,19,0.3671875,0.1171875,0.3515625,0.1640625,3.822916667
64,6,0.1,0.5,0.8,1.5,21,0.240310078,0.108527132,0.30620155,0.34496124,3.372134039
32,2,0.1,2,0.2,1.25,7,0.75,0,0.125,0.125,4
24,4,0.13,1,0.7,1.75,11,0.272727273,0.121212121,0.212121212,0.393939394,3
24,2,0.13,2,0.1,0.5,2,NA,NA,NA,NA,1
32,6,0.12,0.5,0.1,0.25,5,0.666666667,0,0.333333333,0,2
16,6,0.13,1,0.2,0.5,6,0,0,0.5,0.5,1
16,4,0.1,1,0.1,0.75,6,0.142857143,0,0.571428571,0.285714286,1.333333333
48,8,0.1,2,0.6,1.5,14,0.41025641,0.141025641,0.256410256,0.192307692,4.25
48,2,0.09,0.5,0.8,1.75,18,0.371621622,0.060810811,0.283783784,0.283783784,3.413194444
16,2,0.1,0.5,0.6,2,0,NA,NA,NA,NA,-1
48,2,0.11,2,0.4,1.5,9,1,0,0,0,3
64,2,0.11,10,0.7,1.5,17,0.352941176,0.141176471,0.211764706,0.294117647,4.5
48,8,0.12,0.5,0.5,0.25,0,NA,NA,NA,NA,-1
48,8,0.13,0.5,0.4,0.25,8,0.333333333,0,0.333333333,0.333333333,2
64,6,0.09,0.5,0.5,1.25,26,0.321311475,0.095081967,0.275409836,0.308196721,3.666666667
32,2,0.11,2,0.3,1.5,3,1,0,0,0,2
16,4,0.13,1,0.9,0.25,1,NA,NA,NA,NA,0
48,6,0.12,0.1,0.2,2,33,0.314814815,0.083333333,0.252314815,0.349537037,4.044246032
48,8,0.09,0.5,0.2,0.75,13,0.390243902,0.073170732,0.195121951,0.341463415,3
48,2,0.09,1,0.9,1.25,3,1,0,0,0,2
16,8,0.11,1,0.1,1.25,9,0.047619048,0.19047619,0.619047619,0.142857143,1.5
24,8,0.12,0.1,0.2,0.75,12,0.380952381,0.047619048,0.333333333,0.238095238,3
16,8,0.11,0.1,0.2,1.5,6,0,0,0.75,0.25,1
64,6,0.13,2,0.4,0.75,8,0.533333333,0.133333333,0.133333333,0.2,2.833333333
48,8,0.13,10,0.4,0.5,5,0,0,1,0,1
16,2,0.12,10,0.5,0.75,1,NA,NA,NA,NA,0
24,2,0.13,10,0.4,0.25,3,0,0,1,0,1
16,2,0.09,0.1,0.6,0.25,0,NA,NA,NA,NA,-1
16,4,0.1,0.5,0.2,1.5,5,0.5,0,0.25,0.25,2
16,6,0.13,1,0.1,1.5,12,0.257142857,0.057142857,0.4,0.285714286,2
32,8,0.09,10,0.2,1.75,13,0.310810811,0.148648649,0.337837838,0.202702703,2.796875
16,2,0.11,2,0.5,1,1,NA,NA,NA,NA,0
32,4,0.09,0.1,0.1,0.75,10,0.035714286,0.071428571,0.25,0.642857143,2
24,2,0.09,1,0.8,2,3,0,1,0,0,1.5
48,2,0.09,0.5,0.9,1.75,2,NA,NA,NA,NA,1
24,6,0.11,2,0.4,1.25,12,0.266666667,0.066666667,0.3,0.366666667,2
32,6,0.11,0.5,0.9,1.25,7,0.083333333,0.166666667,0.5,0.25,1.5
48,2,0.1,10,0.9,1,1,NA,NA,NA,NA,0
16,8,0.12,0.1,0.5,1.5,8,0.444444444,0,0.444444444,0.111111111,2
24,2,0.11,10,0.2,1.5,5,0.25,0,0,0.75,2
32,4,0.12,0.1,0.7,1.75,11,0.46,0.18,0.26,0.1,3.284722222
64,4,0.12,2,0.3,1.75,33,0.282451923,0.15625,0.316105769,0.245192308,6.408360043
64,6,0.11,0.1,0.8,1.75,17,0.368932039,0.097087379,0.155339806,0.378640777,3.333333333
24,6,0.1,1,0.6,1,3,NA,NA,NA,NA,1
16,4,0.1,2,0.1,1.5,8,0.266666667,0.333333333,0.333333333,0.066666667,1.777777778
24,8,0.11,1,0.1,2,15,0.228070175,0.140350877,0.263157895,0.368421053,2.75
48,8,0.11,1,0.1,1.5,35,0.30387931,0.095905172,0.339439655,0.260775862,3.628356481
16,2,0.13,1,0.4,0.5,1,NA,NA,NA,NA,0
24,2,0.12,0.1,0.4,0.25,6,0.25,0.416666667,0,0.333333333,2.416666667
24,8,0.11,0.1,0.2,0.25,5,0.666666667,0,0.333333333,0,2
64,8,0.11,10,0.6,1.25,27,0.283972125,0.132404181,0.343205575,0.240418118,2.973365221
48,6,0.09,10,0.7,1.75,5,0,1,0,0,1.5
24,8,0.11,0.5,0.7,1.5,7,0.222222222,0,0.555555556,0.222222222,1.5
64,2,0.11,2,0.6,1.5,21,0.28021978,0.131868132,0.236263736,0.351648352,3.488888889
16,2,0.09,2,0.4,1.75,5,0,0,0.5,0.5,1
24,6,0.13,10,0.3,1.5,13,0.536585366,0.048780488,0.219512195,0.195121951,3.875
64,6,0.09,10,0.7,0.5,0,NA,NA,NA,NA,-1
16,2,0.1,0.1,0.2,1.5,2,NA,NA,NA,NA,1
64,6,0.11,0.5,0.1,1.5,42,0.296296296,0.103988604,0.33974359,0.25997151,4.318830584
32,6,0.11,0.1,0.9,2,12,0.37037037,0.092592593,0.277777778,0.259259259,2.25
64,8,0.09,0.5,0.1,1.25,42,0.319580878,0.104780616,0.327439424,0.248199083,3.690853852
32,2,0.1,1,0.8,0.25,1,NA,NA,NA,NA,0
64,8,0.11,2,0.1,0.25,5,NA,NA,NA,NA,1
32,4,0.13,2,0.4,0.5,1,NA,NA,NA,NA,0
32,4,0.13,0.5,0.4,1,6,0,0.1,0.6,0.3,1.25
48,2,0.12,10,0.1,0.25,1,NA,NA,NA,NA,0
64,2,0.1,10,0.7,1.25,13,0.472222222,0.027777778,0.111111111,0.388888889,3.25
64,6,0.13,2,0.8,1.75,18,0.244444444,0.096296296,0.377777778,0.281481481,2.485714286
64,2,0.1,2,0.5,0.25,0,NA,NA,NA,NA,-1
64,4,0.13,1,0.7,0.25,0,NA,NA,NA,NA,-1
32,8,0.13,2,0.7,1,5,0.666666667,0,0,0.333333333,2
16,4,0.1,0.5,0.5,1.75,8,0.75,0.25,0,0,3.5
32,6,0.12,2,0.5,1.75,20,0.358695652,0.092391304,0.282608696,0.266304348,3.179315476
32,6,0.13,2,0.7,0.25,3,NA,NA,NA,NA,0
48,4,0.11,2,0.6,1.5,17,0.245614035,0.128654971,0.280701754,0.34502924,2.833333333
48,2,0.12,0.5,0.5,1,1,NA,NA,NA,NA,0
32,8,0.13,2,0.2,2,21,0.177865613,0.090909091,0.351778656,0.37944664,2.208333333
64,6,0.13,0.5,0.2,2,42,0.30191458,0.119783996,0.320569465,0.257731959,3.819520892
32,2,0.11,1,0.7,1,0,NA,NA,NA,NA,-1
64,2,0.11,10,0.6,1.5,37,0.31822474,0.111425873,0.295561851,0.274787535,5.05312169
24,6,0.1,10,0.5,0.75,4,0,0,1,0,1
64,6,0.13,0.5,0.8,1.75,31,0.305818674,0.112313938,0.299052774,0.282814614,4.111111111
48,8,0.09,0.1,0.6,1.5,24,0.339393939,0.118181818,0.309090909,0.233333333,3.214713542
24,2,0.11,2,0.8,2,5,0,0,1,0,1
24,8,0.11,2,0.2,1.75,13,0.24137931,0.137931034,0.448275862,0.172413793,1.755555556
24,2,0.11,1,0.8,0.75,2,NA,NA,NA,NA,1
24,8,0.12,0.1,0.2,0.5,6,0.166666667,0.166666667,0.333333333,0.333333333,1.5
32,4,0.11,10,0.8,1.5,8,0.428571429,0.071428571,0.214285714,0.285714286,3
24,2,0.12,1,0.9,1,3,NA,NA,NA,NA,1
64,2,0.1,1,0.8,1.25,16,0.278688525,0.098360656,0.286885246,0.336065574,3
24,6,0.09,1,0.5,1.25,10,0.6,0,0.266666667,0.133333333,2.666666667
64,8,0.09,0.5,0.8,1.5,27,0.319634703,0.086757991,0.337899543,0.255707763,2.951916667
24,4,0.09,2,0.9,0.75,2,NA,NA,NA,NA,0
64,6,0.11,0.1,0.5,0.75,8,0.230769231,0.153846154,0.076923077,0.538461538,2
64,8,0.12,0.1,0.6,0.25,9,0.266666667,0.2,0.2,0.333333333,3.25
16,2,0.09,10,0.8,2,4,0,0,0.5,0.5,1
