N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
32,6,0.13,2,0.1,1,19,0.343915344,0.074074074,0.322751323,0.259259259,2
32,2,0.11,10,0.5,1.5,0,NA,NA,NA,NA,-1
64,2,0.1,0.1,0.4,2,41,0.343625498,0.082669323,0.28685259,0.28685259,3
32,4,0.1,0.1,0.7,1.5,9,0.461538462,0.153846154,0.307692308,0.076923077,2
16,2,0.11,1,0.4,1.25,5,0.25,0.25,0.25,0.25,1
16,2,0.13,2,0.1,2,7,0.5,0,0,0.5,3
16,2,0.1,0.1,0.2,2,3,1,0,0,0,2
16,8,0.09,0.5,0.5,1,5,0,0,0,1,1
24,4,0.12,10,0.7,2,9,0.25,0.25,0.125,0.375,1
32,6,0.09,2,0.5,1.25,7,0.333333333,0.166666667,0.388888889,0.111111111,2
64,6,0.11,1,0.2,1,31,0.301749271,0.11516035,0.27696793,0.306122449,3
24,6,0.1,0.5,0.2,0.25,7,0.5,0,0,0.5,2
16,2,0.11,1,0.4,1.5,4,0,0,0,1,1
32,6,0.13,0.5,0.2,0.75,10,0.378378378,0.108108108,0.297297297,0.216216216,3
32,2,0.13,2,0.6,1.5,11,0.372881356,0.118644068,0.13559322,0.372881356,2
24,6,0.12,1,0.5,0.75,5,0.333333333,0.333333333,0.333333333,0,1
32,2,0.09,10,0.1,1.5,15,0.368932039,0.097087379,0.262135922,0.27184466,3
64,6,0.11,0.1,0.7,1.5,21,0.304347826,0.122529644,0.252964427,0.320158103,2
16,6,0.09,2,0.8,1.5,6,NA,NA,NA,NA,1
16,8,0.13,0.1,0.6,2,13,0.18,0.15,0.48,0.19,2
16,8,0.13,0.1,0.9,0.25,1,NA,NA,NA,NA,0
16,4,0.13,1,0.3,1.5,8,0.285714286,0.142857143,0.333333333,0.238095238,1
64,6,0.12,0.5,0.7,1.25,16,0.195121951,0.130081301,0.276422764,0.398373984,2
48,8,0.12,1,0.2,0.5,11,0.228571429,0.057142857,0.314285714,0.4,2
48,2,0.09,2,0.9,0.75,1,NA,NA,NA,NA,0
16,2,0.09,2,0.2,1.25,5,0,0.333333333,0.666666667,0,1
24,8,0.09,1,0.2,0.75,6,0,0,1,0,1
48,8,0.09,2,0.7,2,19,0.315789474,0.092105263,0.289473684,0.302631579,3
16,4,0.13,0.5,0.6,2,10,0.135135135,0.081081081,0.27027027,0.513513514,2
48,2,0.13,1,0.9,1.5,7,0.285714286,0.142857143,0.142857143,0.428571429,2
32,6,0.1,2,0.1,2,15,0.463414634,0.024390244,0.292682927,0.219512195,3
32,8,0.13,0.5,0.3,1.5,19,0.298701299,0.038961039,0.272727273,0.38961039,2
48,4,0.09,1,0.7,0.75,0,NA,NA,NA,NA,-1
16,8,0.11,2,0.6,1.5,5,0,0,1,0,1
48,8,0.12,10,0.2,0.25,9,0.2,0.1,0.4,0.3,1
32,4,0.1,0.5,0.1,0.75,9,0.5625,0.0625,0.25,0.125,2
24,8,0.13,0.5,0.4,0.25,5,0,0,0.666666667,0.333333333,1
48,8,0.11,10,0.3,2,36,0.290322581,0.122189638,0.324535679,0.262952102,2
24,2,0.1,2,0.7,1.5,8,0.529411765,0.235294118,0.235294118,0,3
16,2,0.11,1,0.6,0.75,3,NA,NA,NA,NA,1
64,8,0.11,1,0.3,1,23,0.320512821,0.098290598,0.311965812,0.269230769,2
32,6,0.09,1,0.9,1,3,NA,NA,NA,NA,0
24,4,0.11,10,0.2,1.5,15,0.431372549,0.058823529,0.235294118,0.274509804,3
32,2,0.13,10,0.4,1.75,7,0.4,0.133333333,0.133333333,0.333333333,2
16,4,0.13,10,0.7,1.5,4,0,0.333333333,0.666666667,0,1
16,6,0.09,2,0.8,1.5,5,0.666666667,0,0.333333333,0,2
24,2,0.12,0.1,0.2,1.75,8,0.461538462,0.076923077,0.230769231,0.230769231,2
16,4,0.12,10,0.6,1.5,8,0.181818182,0,0.454545455,0.363636364,2
32,8,0.12,10,0.9,1,5,0.5,0,0.5,0,1
24,8,0.12,1,0.4,1,13,0.258823529,0.164705882,0.482352941,0.094117647,1
32,4,0.09,2,0.4,1.75,12,0.25,0.096153846,0.346153846,0.307692308,2
48,4,0.1,10,0.9,1.5,20,0.256410256,0.042735043,0.495726496,0.205128205,3
24,8,0.13,0.1,0.9,0.5,4,0,0,1,0,1
48,4,0.1,10,0.9,1.75,21,0.360824742,0.149484536,0.180412371,0.309278351,3
64,8,0.12,10,0.9,1,18,0.286516854,0.123595506,0.224719101,0.365168539,2
64,2,0.1,0.5,0.2,1.75,33,0.383426966,0.096910112,0.259831461,0.259831461,3
48,8,0.1,10,0.2,1.25,21,0.291666667,0.118055556,0.256944444,0.333333333,2
24,8,0.1,10,0.3,1,13,0.205882353,0.044117647,0.426470588,0.323529412,1
32,8,0.13,0.5,0.9,0.75,5,0.75,0,0,0.25,3
48,6,0.1,0.5,0.7,1.25,11,0.342857143,0.085714286,0.428571429,0.142857143,2
24,6,0.1,10,0.3,1,11,0.318181818,0.113636364,0.318181818,0.25,2
32,4,0.11,1,0.2,1.75,18,0.290322581,0.172043011,0.322580645,0.215053763,3
32,4,0.09,0.5,0.3,0.75,5,NA,NA,NA,NA,1
48,4,0.09,10,0.8,1.5,2,NA,NA,NA,NA,0
48,2,0.13,0.5,0.4,0.75,0,NA,NA,NA,NA,-1
32,8,0.12,1,0.2,1.5,23,0.317073171,0.087108014,0.296167247,0.299651568,2
64,4,0.13,0.5,0.4,0.5,5,0.444444444,0.333333333,0,0.222222222,2
64,6,0.13,0.5,0.4,0.25,0,NA,NA,NA,NA,-1
16,4,0.1,2,0.9,0.75,5,0,0,0.333333333,0.666666667,1
48,6,0.11,2,0.8,1.5,24,0.285714286,0.14527845,0.309927361,0.259079903,3
24,2,0.1,1,0.8,0.75,3,NA,NA,NA,NA,1
16,8,0.09,0.1,0.1,1.75,10,0.2,0,0.5,0.3,2
32,4,0.13,0.1,0.5,0.5,3,NA,NA,NA,NA,1
64,6,0.09,1,0.6,1.5,13,0.487804878,0.073170732,0.146341463,0.292682927,2
24,8,0.13,0.5,0.9,2,8,0.230769231,0.076923077,0.615384615,0.076923077,1
48,2,0.09,0.5,0.4,0.25,2,NA,NA,NA,NA,1
48,4,0.12,0.1,0.9,2,19,0.412790698,0.093023256,0.215116279,0.279069767,2
64,2,0.09,2,0.8,0.75,2,NA,NA,NA,NA,1
64,4,0.09,0.1,0.3,2,33,0.326397919,0.101430429,0.319895969,0.252275683,3
24,8,0.12,0.1,0.6,0.25,4,NA,NA,NA,NA,1
16,8,0.12,0.5,0.2,0.75,5,0.333333333,0.333333333,0,0.333333333,2
64,4,0.1,1,0.2,1.25,36,0.305142857,0.115428571,0.232,0.347428571,3
64,4,0.12,10,0.1,0.25,9,0.292682927,0.219512195,0.292682927,0.195121951,2
32,8,0.12,0.1,0.9,1,7,0.3,0.2,0.3,0.2,1
16,8,0.1,0.1,0.9,1.75,2,NA,NA,NA,NA,0
32,6,0.1,10,0.1,1.25,14,0.213114754,0.114754098,0.409836066,0.262295082,2
24,2,0.1,1,0.7,0.5,3,NA,NA,NA,NA,1
48,6,0.09,2,0.1,1.25,32,0.363829787,0.087234043,0.246808511,0.30212766,2
24,6,0.13,1,0.5,1,6,0,1,0,0,1
64,4,0.12,0.1,0.5,2,31,0.335644938,0.127600555,0.321775312,0.214979196,3
64,8,0.11,2,0.1,1.5,43,0.283210854,0.117015263,0.355568118,0.244205766,2
16,4,0.12,10,0.5,2,7,0,0.136363636,0.590909091,0.272727273,1
16,8,0.13,1,0.4,1,6,0.5,0,0.5,0,2
32,4,0.13,0.5,0.6,0.25,2,NA,NA,NA,NA,0
32,8,0.12,10,0.4,0.5,12,0.176470588,0.058823529,0.470588235,0.294117647,2
64,8,0.11,1,0.3,0.75,14,0.218978102,0.218978102,0.350364964,0.211678832,2
48,8,0.12,0.1,0.9,0.75,8,0.444444444,0,0.333333333,0.222222222,2
32,8,0.1,2,0.2,1.75,19,0.295180723,0.120481928,0.343373494,0.240963855,3
32,4,0.13,0.1,0.8,2,13,0.292307692,0.169230769,0.292307692,0.246153846,2
24,6,0.11,1,0.9,0.25,0,NA,NA,NA,NA,-1
16,8,0.13,10,0.9,0.25,0,NA,NA,NA,NA,-1
16,6,0.12,2,0.2,0.5,8,0.25,0.25,0.125,0.375,1
16,4,0.13,0.5,0.5,0.25,2,NA,NA,NA,NA,1
64,8,0.11,1,0.6,0.25,4,0,0,0.5,0.5,1
24,4,0.1,2,0.8,1.5,3,NA,NA,NA,NA,0
16,6,0.13,0.1,0.6,0.5,6,0,0,0.571428571,0.428571429,1
32,6,0.1,1,0.8,1.25,12,0.423728814,0.169491525,0.220338983,0.186440678,2
64,8,0.09,1,0.6,0.25,2,NA,NA,NA,NA,1
16,8,0.1,2,0.3,1.75,5,0,0,1,0,1
24,8,0.11,0.1,0.7,0.75,4,0.333333333,0.333333333,0.333333333,0,1
32,2,0.12,1,0.5,1.5,9,0.24,0.16,0.32,0.28,3
32,8,0.09,0.1,0.5,0.25,2,NA,NA,NA,NA,0
48,4,0.09,0.1,0.2,0.75,18,0.453488372,0.046511628,0.23255814,0.26744186,2
16,8,0.09,0.1,0.2,0.25,3,NA,NA,NA,NA,1
32,6,0.13,1,0.3,0.5,2,NA,NA,NA,NA,0
64,8,0.13,2,0.6,0.75,16,0.410958904,0.109589041,0.219178082,0.260273973,3
16,2,0.12,2,0.2,0.25,1,NA,NA,NA,NA,0
64,6,0.1,2,0.9,1,16,0.346153846,0.179487179,0.269230769,0.205128205,2
32,2,0.11,2,0.8,0.75,3,1,0,0,0,2
48,2,0.1,2,0.8,1.75,3,0,0,0,1,1
32,4,0.12,2,0.1,0.75,11,0.384615385,0.115384615,0.230769231,0.269230769,3
24,2,0.09,0.5,0.7,1.75,0,NA,NA,NA,NA,-1
16,8,0.11,2,0.6,1.5,7,0,0,0.571428571,0.428571429,1
32,4,0.1,10,0.9,1.25,8,0.411764706,0.176470588,0.176470588,0.235294118,2
16,8,0.11,10,0.3,0.5,4,NA,NA,NA,NA,0
24,2,0.11,0.5,0.5,0.25,0,NA,NA,NA,NA,-1
64,4,0.13,0.1,0.9,2,35,0.288626609,0.113733906,0.293991416,0.303648069,3
64,8,0.12,2,0.8,0.25,1,NA,NA,NA,NA,0
48,6,0.09,0.1,0.7,0.75,5,0,0,0.25,0.75,1
16,4,0.13,1,0.1,0.75,6,0.363636364,0.363636364,0.272727273,0,1
32,2,0.09,1,0.3,1.25,0,NA,NA,NA,NA,-1
48,6,0.11,10,0.4,2,28,0.350299401,0.083832335,0.338323353,0.22754491,2
16,2,0.12,10,0.9,1.25,3,0,0,0,1,1
24,2,0.12,2,0.7,1.5,1,NA,NA,NA,NA,0
24,2,0.12,2,0.4,0.5,3,0,0,1,0,1
16,2,0.13,10,0.8,1.75,0,NA,NA,NA,NA,-1
32,2,0.11,2,0.5,0.5,1,NA,NA,NA,NA,0
24,2,0.1,1,0.9,1.75,4,1,0,0,0,3
48,8,0.13,1,0.9,2,17,0.238267148,0.223826715,0.339350181,0.198555957,2
16,4,0.1,2,0.8,1.75,3,0,0,1,0,1
48,4,0.12,1,0.7,1.25,5,0.5,0,0.25,0.25,2
24,2,0.13,0.5,0.5,1.75,6,0.272727273,0.272727273,0.090909091,0.363636364,2
24,4,0.1,2,0.6,2,12,0.240506329,0.139240506,0.329113924,0.291139241,2
48,8,0.13,2,0.4,1,14,0.294117647,0.220588235,0.25,0.235294118,3
32,8,0.12,0.5,0.2,0.25,5,0,0.333333333,0.666666667,0,1
16,2,0.12,1,0.4,2,11,0.444444444,0.044444444,0.177777778,0.333333333,2
32,8,0.13,1,0.4,0.5,10,0.4375,0.125,0.208333333,0.229166667,2
24,2,0.09,1,0.6,1.5,2,NA,NA,NA,NA,1
16,2,0.13,1,0.3,0.5,3,0,0,1,0,1
32,8,0.09,2,0.9,0.5,3,NA,NA,NA,NA,1
64,8,0.09,2,0.8,1.75,26,0.285714286,0.082417582,0.403846154,0.228021978,3
32,4,0.12,0.1,0.6,2,12,0.277777778,0.166666667,0.314814815,0.240740741,3
24,4,0.1,0.1,0.1,0.25,8,0.5,0,0.5,0,2
32,4,0.11,10,0.4,1.5,3,0,0,1,0,1
16,6,0.1,0.1,0.5,0.5,5,0,0,0.666666667,0.333333333,1
32,2,0.13,10,0.5,1.25,6,0.666666667,0,0.222222222,0.111111111,3
64,2,0.13,1,0.2,0.75,20,0.268656716,0.134328358,0.28358209,0.313432836,4
64,8,0.1,0.1,0.1,0.25,11,0.173913043,0.043478261,0.434782609,0.347826087,2
48,4,0.13,0.1,0.6,0.5,1,NA,NA,NA,NA,0
24,6,0.12,1,0.6,1.5,8,0,0.125,0.5,0.375,1
16,4,0.09,2,0.3,1.5,4,NA,NA,NA,NA,1
48,6,0.12,0.5,0.3,0.75,10,0.342857143,0.142857143,0.228571429,0.285714286,3
64,8,0.11,10,0.1,2,58,0.313663707,0.087367516,0.327413349,0.271555428,2
32,8,0.09,10,0.7,0.75,5,NA,NA,NA,NA,1
64,2,0.12,0.5,0.5,1.25,23,0.363636364,0.143250689,0.203856749,0.289256198,3
24,6,0.1,10,0.9,0.5,3,NA,NA,NA,NA,0
24,6,0.11,10,0.9,0.5,4,1,0,0,0,2
48,2,0.12,10,0.7,0.75,3,0,0,1,0,1
64,8,0.13,10,0.7,1.75,27,0.271428571,0.132142857,0.351785714,0.244642857,3
64,2,0.12,10,0.3,0.5,7,0.6,0,0.2,0.2,2
64,8,0.1,10,0.5,2,27,0.324489796,0.102040816,0.232653061,0.340816327,2
32,4,0.12,0.5,0.4,2,13,0.42,0.04,0.28,0.26,3
64,8,0.11,2,0.7,0.5,10,0.3,0.25,0.333333333,0.116666667,2
16,8,0.12,10,0.1,1,9,0.142857143,0.095238095,0.380952381,0.380952381,2
24,6,0.1,0.5,0.5,1.5,9,0.454545455,0,0.363636364,0.181818182,2
64,8,0.13,1,0.7,0.25,2,NA,NA,NA,NA,0
48,8,0.11,2,0.1,2,36,0.276104418,0.120481928,0.360441767,0.242971888,3
64,4,0.1,10,0.5,2,18,0.233333333,0.075,0.258333333,0.433333333,3
24,2,0.12,2,0.8,1.25,2,NA,NA,NA,NA,1
24,2,0.11,0.1,0.4,0.75,8,0.4,0.2,0.1,0.3,3
16,8,0.1,0.5,0.9,0.25,1,NA,NA,NA,NA,0
24,4,0.12,0.5,0.8,1.5,11,0.324324324,0.135135135,0.405405405,0.135135135,2
16,2,0.12,2,0.7,1,3,NA,NA,NA,NA,1
32,2,0.11,2,0.2,0.25,3,NA,NA,NA,NA,1
16,4,0.11,0.5,0.3,0.25,2,NA,NA,NA,NA,0
48,8,0.1,0.1,0.3,0.5,10,0.129032258,0.032258065,0.35483871,0.483870968,2
64,6,0.09,0.5,0.9,0.75,14,0.363636364,0.121212121,0.333333333,0.181818182,3
48,2,0.09,2,0.9,1.75,9,0.172413793,0.137931034,0.206896552,0.482758621,3
48,2,0.11,10,0.7,1.5,8,0.47826087,0.173913043,0.086956522,0.260869565,3
16,8,0.1,2,0.9,1.25,2,NA,NA,NA,NA,0
48,8,0.1,1,0.3,0.75,13,0.289855072,0.101449275,0.333333333,0.275362319,2
32,6,0.09,2,0.1,1.5,14,0.339285714,0.089285714,0.303571429,0.267857143,2
24,2,0.13,0.5,0.3,0.75,7,0.5,0.1,0.1,0.3,3
16,2,0.11,0.5,0.5,0.25,2,NA,NA,NA,NA,0
32,8,0.12,1,0.6,1.75,15,0.287671233,0.136986301,0.410958904,0.164383562,2
48,6,0.11,1,0.4,0.75,6,0.5,0,0.333333333,0.166666667,2
24,4,0.09,0.1,0.2,0.75,4,NA,NA,NA,NA,1
24,8,0.13,2,0.6,1.5,13,0.266666667,0.111111111,0.288888889,0.333333333,2
48,6,0.12,0.5,0.6,1.5,22,0.281481481,0.107407407,0.288888889,0.322222222,2
24,6,0.1,10,0.4,1.5,10,0.375,0.125,0.225,0.275,2
16,4,0.13,1,0.1,0.75,6,0,0.166666667,0.833333333,0,1
24,4,0.13,1,0.9,1.25,3,0,0,0,1,1
48,6,0.13,0.5,0.3,1.25,26,0.290018832,0.114877589,0.346516008,0.248587571,3
16,2,0.1,1,0.6,0.5,1,NA,NA,NA,NA,0
64,8,0.12,1,0.8,1.5,27,0.315328467,0.143065693,0.281751825,0.259854015,2
16,8,0.13,10,0.9,0.75,2,NA,NA,NA,NA,0
32,8,0.09,2,0.5,2,14,0.090909091,0.045454545,0.287878788,0.575757576,2
16,8,0.11,2,0.5,1,4,0,0,1,0,1
16,6,0.09,0.1,0.4,1.5,9,0.421052632,0.105263158,0.263157895,0.210526316,2
32,2,0.09,1,0.4,1.25,5,0.5,0.25,0,0.25,3
24,6,0.12,0.5,0.1,1.75,10,0.1,0.133333333,0.333333333,0.433333333,1
48,2,0.12,1,0.8,1.25,0,NA,NA,NA,NA,-1
24,8,0.11,0.5,0.7,1,9,0.409090909,0.045454545,0.454545455,0.090909091,1
16,8,0.09,1,0.5,0.75,4,NA,NA,NA,NA,1
32,2,0.12,10,0.5,1.25,3,NA,NA,NA,NA,1
16,4,0.09,0.5,0.2,1.75,10,0.545454545,0,0.181818182,0.272727273,3
24,8,0.13,0.5,0.6,1.25,8,0.3,0,0.4,0.3,1
16,8,0.11,10,0.8,1.5,4,0,0,1,0,1
32,4,0.11,10,0.5,1.75,14,0.285714286,0.168831169,0.168831169,0.376623377,2
32,4,0.12,1,0.8,0.5,8,0.121212121,0.090909091,0.363636364,0.424242424,1
64,6,0.13,0.1,0.5,1.25,26,0.351706037,0.099737533,0.24671916,0.30183727,3
32,6,0.1,0.1,0.8,0.75,7,0,0,0.777777778,0.222222222,1
48,2,0.11,1,0.7,0.5,1,NA,NA,NA,NA,0
16,6,0.11,0.5,0.4,0.75,5,0,0,0.5,0.5,1
16,8,0.12,0.5,0.9,1.75,5,NA,NA,NA,NA,1
64,8,0.12,2,0.6,0.75,8,0.3,0,0.4,0.3,2
32,2,0.12,2,0.5,0.75,1,NA,NA,NA,NA,0
48,6,0.13,0.1,0.5,0.5,5,0.428571429,0.285714286,0,0.285714286,2
16,8,0.12,0.5,0.6,1.75,8,0.111111111,0.111111111,0.222222222,0.555555556,1
48,6,0.1,2,0.8,0.5,0,NA,NA,NA,NA,-1
24,2,0.1,0.1,0.5,1,5,0.166666667,0.333333333,0.333333333,0.166666667,1
16,8,0.13,0.1,0.3,1.5,9,0.173913043,0.130434783,0.47826087,0.217391304,2
16,2,0.1,2,0.3,1.75,4,1,0,0,0,3
48,8,0.09,1,0.4,1.25,20,0.392405063,0.088607595,0.253164557,0.265822785,2
64,4,0.11,2,0.9,1.5,17,0.226744186,0.13372093,0.372093023,0.26744186,3
32,6,0.13,2,0.9,1,7,0.307692308,0,0.461538462,0.230769231,2
48,6,0.1,2,0.2,1,23,0.392727273,0.127272727,0.232727273,0.247272727,2
24,4,0.12,0.5,0.2,2,16,0.287878788,0.106060606,0.166666667,0.439393939,2
16,8,0.1,2,0.7,0.25,3,NA,NA,NA,NA,0
48,4,0.12,1,0.4,1.5,20,0.276150628,0.142259414,0.389121339,0.192468619,2
24,8,0.09,0.5,0.8,1.25,4,0,0,0,1,1
24,4,0.12,2,0.3,0.5,7,1,0,0,0,2
48,8,0.09,0.5,0.3,0.25,7,0.3,0.1,0,0.6,2
64,2,0.1,0.1,0.5,1.25,25,0.325068871,0.115702479,0.239669421,0.319559229,3
64,2,0.11,1,0.6,0.75,1,NA,NA,NA,NA,0
64,8,0.1,2,0.4,1.25,24,0.312903226,0.087096774,0.277419355,0.322580645,2
64,4,0.1,10,0.6,0.75,4,0.5,0,0,0.5,2
64,4,0.1,0.5,0.1,0.75,20,0.412371134,0.092783505,0.242268041,0.25257732,3
24,8,0.13,10,0.2,1,14,0.11827957,0.064516129,0.376344086,0.440860215,1
24,6,0.09,10,0.4,1.25,4,0,0,0.5,0.5,1
16,4,0.12,1,0.7,1.25,7,0.166666667,0.166666667,0.333333333,0.333333333,1
48,6,0.1,2,0.8,1.5,11,0.48,0.12,0.2,0.2,3
24,2,0.09,10,0.9,0.75,0,NA,NA,NA,NA,-1
32,4,0.09,2,0.1,1,9,0.2,0.12,0.2,0.48,1
16,4,0.11,1,0.6,1.25,5,0.2,0,0.4,0.4,1
32,2,0.09,10,0.1,2,21,0.394366197,0.091549296,0.253521127,0.26056338,3
24,4,0.09,0.1,0.9,2,8,0,0,0.5,0.5,1
32,2,0.12,1,0.1,0.25,1,NA,NA,NA,NA,0
32,8,0.13,1,0.5,1.25,9,0.4,0,0.2,0.4,3
32,4,0.1,10,0.9,0.25,1,NA,NA,NA,NA,0
64,4,0.11,0.1,0.6,1.75,27,0.283048212,0.150855365,0.311041991,0.255054432,3
64,6,0.11,2,0.4,0.25,5,1,0,0,0,2
64,4,0.11,0.5,0.8,0.5,6,0.357142857,0.214285714,0.142857143,0.285714286,2
32,2,0.1,1,0.5,1.5,11,0.362068966,0.224137931,0.189655172,0.224137931,2
24,2,0.11,2,0.5,2,10,0.392857143,0.107142857,0.142857143,0.357142857,3
16,4,0.1,2,0.3,1.75,7,0.333333333,0,0.333333333,0.333333333,2
64,8,0.09,0.1,0.5,0.25,0,NA,NA,NA,NA,-1
64,6,0.13,1,0.1,0.25,7,0.4,0.1,0.4,0.1,1
48,8,0.11,10,0.2,1.5,30,0.29015544,0.093264249,0.29015544,0.32642487,2
16,2,0.12,0.5,0.3,1.25,5,0,0,0,1,1
48,6,0.13,10,0.3,1,16,0.303703704,0.133333333,0.177777778,0.385185185,3
48,4,0.13,10,0.1,0.25,2,NA,NA,NA,NA,1
64,2,0.12,0.1,0.1,1,30,0.331896552,0.073275862,0.278017241,0.316810345,3
32,4,0.11,0.1,0.1,1,23,0.327935223,0.097165992,0.336032389,0.238866397,3
64,4,0.12,0.5,0.9,1,12,0.25,0.083333333,0.416666667,0.25,3
32,6,0.13,0.5,0.8,0.75,7,0,0,0.444444444,0.555555556,1
32,6,0.09,0.5,0.9,0.75,5,0,0,0.333333333,0.666666667,1
16,2,0.11,0.1,0.1,0.5,2,NA,NA,NA,NA,0
64,4,0.1,0.1,0.9,0.25,3,0,0,1,0,1
24,2,0.09,1,0.4,2,11,0.404761905,0.142857143,0.214285714,0.238095238,3
24,6,0.11,0.5,0.9,2,3,NA,NA,NA,NA,0
64,8,0.09,1,0.4,0.5,9,0,0,0.571428571,0.428571429,1
24,4,0.13,2,0.7,0.75,2,NA,NA,NA,NA,1
48,8,0.13,0.5,0.3,1,31,0.223320158,0.175889328,0.40513834,0.195652174,2
48,8,0.12,10,0.5,1.75,24,0.313915858,0.090614887,0.333333333,0.262135922,2
16,6,0.09,0.1,0.8,0.75,0,NA,NA,NA,NA,-1
32,4,0.11,10,0.4,1.75,9,0.285714286,0.071428571,0.357142857,0.285714286,2
48,8,0.1,0.1,0.9,0.5,5,0.428571429,0.285714286,0.285714286,0,2
64,2,0.09,0.5,0.2,0.75,8,0.285714286,0,0.285714286,0.428571429,1
24,2,0.11,0.1,0.5,1,2,NA,NA,NA,NA,1
64,8,0.09,1,0.8,1.75,19,0.251231527,0.123152709,0.36453202,0.261083744,3
32,8,0.12,0.1,0.8,1.75,10,0.258064516,0.096774194,0.193548387,0.451612903,3
64,8,0.13,0.1,0.9,0.5,5,0,0,0.333333333,0.666666667,1
48,8,0.13,10,0.5,0.75,10,0.05,0.05,0.35,0.55,1
24,6,0.09,0.5,0.3,1.25,8,0.111111111,0,0.444444444,0.444444444,2
48,6,0.13,10,0.6,2,25,0.299492386,0.114213198,0.373096447,0.21319797,2
64,8,0.13,0.5,0.9,2,26,0.30449827,0.103806228,0.3183391,0.273356401,3
64,6,0.12,0.5,0.8,1.5,29,0.313059034,0.148479428,0.259391771,0.279069767,3
16,2,0.09,1,0.8,0.75,4,0.5,0,0.5,0,1
48,8,0.1,10,0.5,2,26,0.344919786,0.082887701,0.312834225,0.259358289,3
24,8,0.1,10,0.9,1.5,7,0.333333333,0,0.333333333,0.333333333,2
16,6,0.09,0.1,0.8,1,0,NA,NA,NA,NA,-1
16,4,0.09,10,0.3,1.75,12,0.285714286,0.085714286,0.257142857,0.371428571,2
48,8,0.13,2,0.7,1.75,19,0.340909091,0.068181818,0.289772727,0.301136364,2
48,2,0.1,10,0.8,1.75,6,0.333333333,0.333333333,0.333333333,0,1
16,2,0.09,0.1,0.9,0.5,0,NA,NA,NA,NA,-1
64,8,0.09,0.1,0.4,0.25,3,NA,NA,NA,NA,0
24,4,0.09,2,0.1,0.5,3,NA,NA,NA,NA,1
32,2,0.13,10,0.2,1.5,19,0.339181287,0.093567251,0.274853801,0.292397661,3
16,8,0.12,0.1,0.5,0.75,3,NA,NA,NA,NA,1
48,2,0.09,1,0.5,0.25,0,NA,NA,NA,NA,-1
48,6,0.13,0.5,0.8,1.75,11,0.578947368,0.052631579,0.105263158,0.263157895,4
64,2,0.1,2,0.1,1,11,0.128205128,0.102564103,0.307692308,0.461538462,2
32,6,0.12,0.5,0.4,0.75,6,0,0.2,0.2,0.6,1
64,6,0.1,2,0.1,0.75,25,0.26519337,0.129834254,0.361878453,0.243093923,3
64,2,0.09,0.5,0.4,0.5,0,NA,NA,NA,NA,-1
16,8,0.09,1,0.6,0.5,1,NA,NA,NA,NA,0
16,8,0.11,0.1,0.7,0.25,2,NA,NA,NA,NA,0
32,4,0.11,1,0.3,0.5,3,NA,NA,NA,NA,0
24,8,0.13,1,0.6,0.25,3,NA,NA,NA,NA,0
16,4,0.12,2,0.2,1.5,12,0.340909091,0.159090909,0.318181818,0.181818182,3
32,6,0.13,1,0.2,1.5,21,0.285714286,0.096774194,0.304147465,0.313364055,2
48,4,0.12,10,0.9,2,20,0.320895522,0.171641791,0.21641791,0.291044776,3
16,6,0.09,2,0.1,2,11,0.157894737,0.105263158,0.421052632,0.315789474,1
24,8,0.12,0.1,0.3,1,10,0.418604651,0.162790698,0.23255814,0.186046512,2
48,6,0.1,2,0.5,0.75,6,0.25,0.25,0.5,0,1
24,2,0.09,10,0.7,0.75,3,NA,NA,NA,NA,1
48,8,0.11,10,0.7,0.5,10,0.130434783,0.043478261,0.391304348,0.434782609,2
16,8,0.09,0.5,0.6,0.75,2,NA,NA,NA,NA,0
64,2,0.09,2,0.3,2,23,0.256410256,0.112820513,0.205128205,0.425641026,4
16,2,0.11,0.5,0.9,1,2,NA,NA,NA,NA,1
24,4,0.13,0.1,0.8,0.75,1,NA,NA,NA,NA,0
48,8,0.09,0.1,0.4,1.75,25,0.165450122,0.143552311,0.474452555,0.216545012,2
24,4,0.13,2,0.2,2,15,0.291139241,0.088607595,0.316455696,0.303797468,2
48,6,0.1,0.1,0.8,0.75,8,0.428571429,0.071428571,0.214285714,0.285714286,2
64,2,0.1,1,0.5,1,9,0.291666667,0.083333333,0.25,0.375,3
64,4,0.11,2,0.2,1,26,0.334224599,0.069518717,0.336898396,0.259358289,3
24,4,0.11,1,0.3,1,5,0.571428571,0.285714286,0.142857143,0,2
64,8,0.1,1,0.7,0.5,1,NA,NA,NA,NA,0
16,4,0.13,0.1,0.5,1,5,0.666666667,0,0.333333333,0,2
16,8,0.12,10,0.5,1,8,0.076923077,0.076923077,0.538461538,0.307692308,1
16,2,0.1,0.1,0.7,2,4,0,0,0.5,0.5,1
32,2,0.1,2,0.6,1.5,13,0.197183099,0.169014085,0.352112676,0.281690141,2
48,2,0.13,0.1,0.6,1,12,0.4,0.18,0.22,0.2,3
64,8,0.09,0.1,0.5,0.75,13,0.297297297,0.108108108,0.324324324,0.27027027,2
64,8,0.12,0.1,0.8,1.25,27,0.299270073,0.166058394,0.299270073,0.23540146,3
48,8,0.11,1,0.4,1.25,22,0.415458937,0.082125604,0.212560386,0.289855072,3
